E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00342.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00342.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00345.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00345.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00348.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00348.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00349.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00349.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00350.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00350.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00351.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00351.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00352.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00352.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00353.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00353.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00354.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00354.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00355.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00355.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00356.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00356.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00357.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00357.png
E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\images\Dartmouth00358.jpg,E:/Research/Project/SplashDrone/data/src/utils\../../Deep-Learning-Data/11_rivers_dataset\annotations_binary\SCLS_Dartmouth00358.png
